source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity
3565623270081275264,170.5495042220401,-11.537886745636317,41.42143226222106,0.08739207014840004,-323.5024476232041,-20.933384126247148,15.061899,17.348425,13.677866,
5151948893734911744,33.07149353318561,-10.60831520000862,41.42361486318065,0.15071635722897286,-35.655469073755754,28.22753590388796,16.900652,20.202894,15.363391,
3329891443126668544,93.22675434249552,10.108726482383155,41.42475713688621,0.12127795834525053,-220.14692736689932,-1.1368644511601809,12.559748,13.938101,11.420613,
1717149575872421632,190.5912762498405,77.891061396852,41.435180175504655,0.05098201542873623,-653.391901649778,473.7830139667606,14.335096,16.134338,13.056467,
2293902244217071104,273.6978573841729,78.71955839549776,41.437025320978655,0.039707989589614336,-167.1436481748972,15.274188072310096,12.903069,14.4729,11.692844,
416158489625704320,8.97772901166895,52.68594837811493,41.438342292966226,0.07117678726747025,777.4549681928302,-181.70710692558012,11.516,12.816784,10.422349,
772320886023525504,172.7238290095027,44.24384311467403,41.440826724425335,0.07798564161049239,11.837653120202416,92.54308575808291,12.590666,14.177454,11.373621,
381913615857697792,7.126042469582636,41.785967649143636,41.44321781457031,0.08774006294856995,-84.2623491094787,-39.16759072030729,12.336234,13.75462,11.176557,
5528315778376852224,130.0058074314822,-40.74105714153382,41.452900966080264,0.10699127854308589,-246.88579870881108,192.10411295486819,14.523557,16.533646,13.193576,
5753113851249915392,126.50154540176176,-8.406419122382454,41.45324213524501,0.03953920705849888,11.604590068066921,-98.84714528549668,10.6053,11.718315,9.588783,5.539683369435857
6326945362011635584,220.29035291051463,-8.98883877742788,41.455595613131116,0.07308974028338502,-257.69468444254665,44.29990570812673,12.194339,13.671696,11.015276,
6613707340384992896,335.4735697329715,-31.523253575901606,41.45892652903035,0.059364934605129954,252.32619019701988,-74.01755569248849,12.316058,13.823694,11.121602,
5001668709601989248,13.32942371639759,-36.51996247634329,41.46012954740806,0.9221669158369903,67.14777534389066,-108.26907745909912,19.652523,21.854832,17.853783,
5967940521910800000,252.1323529729338,-42.45252915696435,41.463549325277036,1.4280340689516315,39.531418698730775,73.37756569291847,19.340654,19.781733,17.191828,
